232696,24555
65756,1326
81564,70411
100352,70411
108849,70411
70459,70411
144590,70411
81568,70411
194289,70411
210329,70411
217581,25052
247655,25052
106411,23234
62451,25318
198154,23459
56783,26061
190010,26061
204041,26061
219493,26061
215350,26061
226695,26061
229295,26061
73616,26145
226514,25568
54730,26532
62976,24069
71051,32248
206151,32248
249176,32248
190137,27026
64372,28609
227808,28609
65214,3152
67347,28456
226239,32313
57539,5508
238022,28456
61100,5508
187896,32365
75444,5508
202866,5508
210052,5508
215052,32365
210070,5508
197095,947
210081,5508
216921,5508
75076,61
197408,947
208578,947
217985,4460
232574,29763
204571,30878
220388,8473
198830,8473
230426,45512
210297,1947
213060,54988
68297,13948
69921,69926
206655,69926
116234,116265
224215,116265
235438,116265
243190,116265
12360,12362
205458,12362
211503,12362
81211,8269
931,648
199957,8269
79527,648
199954,8269
198968,648
28891,8861
229709,8269
236748,8269
67871,8861
73965,8861
238404,8269
202706,8861
206655,8861
240344,8269
196043,9294
212614,8936
70471,26579
210752,9294
12917,9435
201672,5581
213706,9435
75712,27074
63908,20570
219237,28948
245078,2670
237626,241
226941,25398
239262,241
57485,1059
194778,9318
231305,9318
57136,1715
70256,70315
63030,1715
83145,70315
138753,138765
63074,1715
68266,1715
197687,1017
193167,162
77005,730
219464,730
238872,925
70319,70315
235423,70315
243648,70315
62980,168
80245,168
81251,168
197453,1715
205442,1715
192559,168
194778,168
238404,1647
211975,1715
866,1954
205073,1715
210100,168
222402,1715
194953,1715
233883,168
207667,1715
237406,168
232137,1715
208211,1954
238089,1715
249246,168
238891,1715
201653,1954
241886,1715
245410,1954
246041,1715
67871,424
71143,424
191707,109
190396,10982
199770,424
200370,109
208289,1629
209388,10789
188767,286
247822,286
238731,10789
193452,10821
194274,10945
202061,10945
107062,10859
57090,2423
57559,199
193452,2423
247822,199
201074,2423
213706,2423
239262,38
217253,2423
220388,2423
221753,2423
244198,38
196333,2423
238206,2423
242579,2423
198830,2423
54988,1883
54730,2241
65983,2241
65032,1883
233,1829
71424,2241
225334,2241
226552,2380
258,1883
74250,2098
208578,1883
80245,2098
209173,1883
226094,2098
56199,1076
226528,2098
226552,2098
194790,2098
74250,983
192559,983
75515,1939
57209,579
78264,1939
230109,1883
192819,1939
206777,1939
240679,1883
69366,579
225050,1939
194842,579
942,1939
76751,734
205458,579
223404,601
194510,589
194827,579
230088,2258
75295,75311
211387,577
119091,75311
66554,1727
67126,1727
199954,577
70798,1727
201024,2750
75272,1727
76956,1727
80680,1727
112346,1727
219791,2658
65886,2462
196870,2462
233011,2750
198719,1727
57221,586
222993,1502
198721,1727
206655,1727
56900,2468
219886,1727
230109,1727
56941,2468
210660,2468
78824,2005
56112,1213
204377,2005
60902,401
68266,1213
69610,401
68721,1213
192559,401
231305,356
194781,401
75712,1057
233040,356
233883,356
74093,1213
194732,1213
71712,1189
56068,1189
67347,2703
233,1189
156096,1189
16908,1189
159341,1189
200015,1213
207028,1189
59522,833
230109,1189
236692,305
209456,833
232574,833
224557,2099
209466,833
239262,2457
56295,2086
207667,2086
71012,2523
209817,29
106495,2523
81409,2012
76801,1331
188767,2521
205073,2012
247822,2521
68766,1760
227646,1431
197408,2306
196334,2790
239262,1758
189301,2812
199263,2812
60779,1158
196341,2790
34475,1158
202132,2171
134551,1158
163566,1158
221394,1158
188421,2115
70421,1184
215883,2115
88500,1184
88694,1264
72101,1310
7,1184
101756,1184
97740,1184
189559,1310
94091,94093
205127,1310
113748,94093
222402,1310
231295,1310
219720,1524
241886,1310
59177,1130
64070,1222
542,1130
243444,1310
55094,749
247963,1310
76751,749
212528,749
62451,12671
232137,749
204571,741
197408,1719
76026,915
198830,722
194107,915
57729,906
60902,408
211735,915
66708,408
233314,906
194781,408
232574,915
62451,1717
67347,1717
199084,1388
72131,1717
59080,729
197687,2472
213706,729
220388,729
490,1388
213706,25
244720,56127
201484,13000
203932,13000
209456,13000
227388,13000
196334,13000
235920,13000
237261,13000
196341,13000
210902,13000
189635,13045
194600,13045
56061,7
59289,7
57111,7
74949,7
80798,7
89605,7
94041,7
477,7
109304,94324
102175,7
47959,7
47957,7
2537,7
43948,7
223487,13558
115890,94324
50151,7
60662,14123
163850,7
95693,7
12362,2564
1162,7
41157,7
1125,7
170819,7
204300,7
214347,7
229400,7
836,2564
771,2564
75337,2564
205458,2564
224023,117685
672,1957
192819,14846
84282,84289
119551,84289
129176,84289
203197,63666
858,1957
210486,1957
29563,1934
77022,2852
84440,82140
84952,82140
16677,82140
113,1358
189359,1358
190818,1358
84952,84999
74815,1934
88628,84999
207427,1934
201833,84999
214852,1934
223694,1934
244676,1934
22965,22517
944,1748
270,1748
391,1101
76213,1101
221202,117992
16893,16905
232574,61018
19284,16905
18407,16905
25678,25701
17723,16905
16940,16905
89456,25701
96918,16905
235351,25701
38970,16905
68359,21112
18263,470
80798,479
15935,479
236131,479
59177,487
118437,487
195561,487
1901,1761
197833,1761
223119,1761
201932,1761
15938,15951
30972,470
21399,470
71572,15951
221202,487
193146,470
208678,15951
3483,538
217831,15951
208691,15951
239916,15951
694,538
66682,538
70073,538
106411,538
188177,385
223429,402
226514,385
208189,118138
229295,62980
69390,22893
20570,1672
202824,22893
60465,77
65948,77
490,77
18228,486
12671,103
20040,103
3790,139
1024,139
59289,486
70334,486
63743,486
213038,103
84746,486
115668,486
199489,63869
204317,486
210588,486
242620,202
221202,486
228094,486
236131,486
224198,594
73803,572
8403,11
542,572
218527,572
994,572
979,11
65886,11
63908,152
4298,11
206933,11
210135,152
201653,11
70346,93970
98390,93970
132363,93970
93966,93970
199598,132712
123892,93970
214501,132712
132385,93970
8220,536
205951,93970
5623,1451
13332,536
1007,536
753,536
59654,536
17244,1046
67249,1451
64006,536
207667,1263
72049,536
460,536
195161,536
10606,1244
85820,82142
70288,82142
23110,1413
90407,82142
70315,82142
10656,1244
1003,1244
67699,1348
758,1244
234776,82142
10982,859
56169,859
132534,1348
134408,1348
694,1244
80729,1244
72893,1348
130913,1348
73,1244
237333,1348
77659,859
190396,859
192518,859
213878,64652
195287,859
197772,859
205076,859
32769,1244
194643,1244
204300,1244
216305,64652
235464,859
845,2224
54839,740
20517,239
63666,1937
108996,1937
115855,1937
149273,1937
203197,1937
1035,205
909,205
23792,393
65983,2839
14517,316
25599,316
739,316
954,132
59522,193
25532,345
59177,1646
224640,57
19906,463
64965,463
67045,463
3169,2541
92929,463
363,1741
10135,124
1033,124
985,124
910,2609
60548,2609
11352,2541
26061,2541
29340,2541
208647,2541
238523,2541
193054,2026
10211,462
211975,2026
18319,509
11926,462
487,509
239337,2026
15788,462
669,509
19168,462
29969,462
1003,462
189859,509
1002,462
205683,509
633,462
70567,462
79527,462
56071,462
220177,462
198798,462
4375,1808
17481,1808
29277,1808
195621,1808
239337,1808
803,2806
3483,2084
688,1952
217066,1952
77195,2806
190317,2806
694,2084
235701,1952
239661,1952
932,1664
5581,2066
9294,2066
932,2066
25160,2558
25162,2558
737,2558
189498,2558
235701,2558
10559,2066
9599,1664
14932,2066
1035,1664
30718,1248
654,1664
19128,2066
196043,1664
213289,1664
25052,2066
240154,1664
28172,2066
242284,1664
1007,2066
118562,118579
413,2066
759,2066
56061,2066
67126,2440
230109,2440
392,1926
77775,2066
80729,2066
195320,2066
201672,2066
204509,2066
213289,2066
216873,2066
217581,2066
220177,2066
724,1926
222433,2066
210981,1926
217879,2066
193267,1859
231423,2066
232022,2066
1009,2239
61627,762
57221,69366
75252,762
997,762
242284,2066
246041,2066
247655,2066
899,1562
194816,69366
221695,1562
194842,69366
202824,69390
218468,150898
193234,2223
243164,118912
60662,2470
5581,540
1003,540
14207,2629
21045,2629
241608,2470
68142,540
243061,2470
194695,540
31333,2629
204509,540
918,2585
209381,540
54808,2629
214347,2629
96181,1994
232287,2629
13045,2187
55450,2187
245484,1994
245757,2630
192559,69610
194038,2460
842,2436
797,2436
796,2436
57136,2436
189409,2436
208578,69610
200029,2436
91365,1386
194900,2436
932,465
216873,465
190222,1386
214347,1386
562,180
384,430
122266,180
1043,430
473,180
207807,70408
7317,411
240915,411
88707,88753
14517,426
56783,426
194995,70334
201101,70334
203712,70334
563,559
66682,559
194695,559
196333,559
242284,559
90492,88753
97574,88753
101205,88753
106773,88753
101217,88753
88740,88753
27542,410
96533,88753
30220,410
196884,88753
230314,2716
825,410
71112,410
1032,2339
845,2682
212054,2682
192093,1269
64562,2408
116883,2408
117166,2408
108728,2408
46464,2408
199460,2408
208977,2408
192093,857
60902,60934
80429,24515
20389,1493
608,1493
3721,2704
106081,2704
195035,24515
64134,1493
14603,280
79187,1493
106411,1493
193345,1493
198143,1493
215154,1493
222433,1016
17763,333
28202,333
417,333
66379,333
202706,333
209317,333
4331,329
9719,329
9776,329
32313,32325
1060,329
1992,32325
195104,329
68685,818
122239,32325
85572,32325
61627,2071
221958,2488
71475,2071
72049,2071
189878,2071
226647,2071
3902,1060
195104,1779
195122,1779
57761,1889
72242,1889
10089,4331
195178,4331
9776,1060
195104,1060
8348,1481
195178,10089
214048,73888
32184,1481
3028,1479
833,1481
19573,634
3308,1479
59522,1481
18167,1481
218875,1481
4406,1479
234438,1481
270,1442
75691,1439
213541,849
8861,1479
10237,1479
12474,1479
34475,1439
200972,1439
16361,1479
196662,1439
245569,1439
633,52525
1031,2770
67126,2770
18407,1430
205625,2770
22799,1479
54209,1430
931,2033
23331,1479
32365,1479
1014,1479
953,1479
13045,2033
1015,2033
713,1479
1035,2033
413,2033
392,1479
660,2033
739,2033
421,1479
58196,2033
684,1479
60210,2033
73179,2033
56295,1479
204377,2033
209381,2033
68882,1479
227388,2033
80563,934
69921,1479
69630,1479
71664,1479
27482,1479
17723,1479
16940,1479
152672,1479
82847,1479
536,1479
158241,1479
193267,1479
209173,1479
194781,1479
931,2855
71389,2855
198968,2855
195719,119091
221133,1479
78793,78798
229544,1479
235249,1479
236375,1479
240756,1479
63627,75400
50757,78798
15391,1235
100567,75400
107639,75400
616,1479
249503,1210
982,2783
188767,2783
193345,2783
211975,2783
218875,2783
197913,2783
195416,75727
197336,75727
74779,1271
202119,1271
195081,75400
94710,95489
96353,95489
94711,95489
1701,95489
9908,1288
643,1288
207659,1114
225650,1271
416,1271
59095,1100
234888,76751
12360,1311
22351,1311
1062,1311
836,1311
72526,1311
215656,1100
103497,103508
631,1590
107186,103508
122592,103508
195561,88403
136041,103508
70406,103508
70404,103508
103497,103560
107186,103560
103524,103560
816,45802
70406,103560
82655,45802
65499,103560
65498,103508
112584,45802
14066,103508
113483,45802
96416,103560
115088,45802
77092,103560
124251,45802
70404,103560
84578,45802
221394,1098
82700,45802
117363,45802
65498,103560
82687,45802
14066,103560
82701,45802
82660,45802
82675,45802
128711,45802
103497,103525
161668,45802
103524,103525
170149,45802
18228,14066
181279,103525
4173,1359
14932,1359
484,14066
14968,1359
735,14066
59289,14066
19358,1359
70334,14066
70377,14066
20570,1359
82483,14066
20675,1359
21399,14066
88403,14066
92144,14066
12360,1570
2704,14066
14161,1570
14275,1570
22351,1570
30384,1359
31621,1359
97864,14066
69813,14066
103497,14066
22965,1570
12362,1570
617,1359
107186,14066
684,1359
22517,1570
30718,1570
1062,1570
115573,14066
836,1570
77161,14066
771,1570
781,1359
122592,14066
60740,1570
81592,14066
70404,14066
68211,1570
72526,1570
70357,14066
205458,1570
220046,14066
243123,1570
65240,1359
65886,1359
71762,1359
74459,1359
75683,1359
75901,1359
22893,22932
223404,14066
26827,22932
202787,22932
77444,1359
236131,14066
79648,1359
202824,22932
242392,14066
8403,367
60263,624
198014,367
238171,367
70415,1359
48138,1359
26386,5337
34475,1359
70357,1359
472,1359
198021,367
8045,55
8348,55
26532,55
32365,55
713,55
96353,5337
190222,1359
98969,5337
76956,55
204811,1359
107602,5337
107639,5337
107646,5337
41516,5337
205683,1359
189692,632
70421,5337
1701,5337
218900,1359
9868,5337
208083,1359
135350,5337
198968,1359
1541,5337
134820,5337
221394,1359
47959,5337
74,5337
90068,5337
5312,5337
30316,1173
149611,5337
74287,1173
230314,1359
234723,1359
150436,5337
416,1359
152076,5337
91371,5337
156715,5337
45523,5337
64372,2349
107784,2349
110442,5337
82675,5337
109583,5337
65770,380
117723,2349
164161,5337
164501,5337
95489,5337
160053,5337
1007,33408
129176,5337
718,1740
84269,5337
803,1740
139298,5337
697,1740
88403,33408
133136,5337
78077,1740
88411,33408
126378,5337
195561,33408
114321,5337
215656,1740
197408,5337
1216,5337
20798,368
230237,368
702,35448
189301,371
117236,35448
209173,35448
193499,683
209123,600
191325,371
199753,683
199263,371
225278,371
221730,683
194953,683
226094,371
199758,683
114047,215
123265,215
123420,215
14968,30
188348,30
193345,2031
209257,2031
4406,894
4429,894
4406,4429
665,4429
12671,2278
14932,573
23234,573
1002,573
633,573
902,573
52525,573
64868,573
66910,573
73803,573
1054,51138
199663,51138
665,894
238362,894
20107,171
238362,171
885,2421
70471,2421
204910,2421
16893,2278
16953,2278
985,2278
2684,481
542,481
845,2278
57326,2278
56068,2278
994,308
79743,2278
85269,2278
195508,140847
212054,2278
247655,2278
208289,25817
207659,25532
231295,25532
9719,9776
248080,25817
753,47957
86131,47957
174819,174884
114419,47957
41516,47957
28540,47957
25712,47957
1547,47957
233299,78968
60902,26355
71615,26355
60934,26355
240615,26355
9943,9950
869,9950
151624,9950
91371,9950
216088,9950
193054,29277
228355,27630
228378,27630
78077,26702
226795,26702
245326,26702
230485,27272
235190,27272
246245,27272
197920,29277
239337,29277
1587,136142
69706,29435
192518,29435
197772,29435
25160,25162
246962,25162
67228,67275
201406,71475
213250,71497
63709,63743
232364,63743
213060,54416
208678,71572
137885,136142
217831,71572
213706,71497
208691,71572
130918,136142
239916,71572
70357,136142
202076,71572
208141,136142
1007,33405
212528,55094
69279,33405
111109,33405
108034,33405
55241,55249
114545,33405
69285,33405
108014,33405
25710,105078
21969,21989
1294,105078
232267,33405
205797,33405
81740,21989
94109,105078
196990,55749
205458,55749
237700,55749
562,46066
195621,56295
198959,71806
226514,31700
29185,46066
70420,46066
70421,46066
198755,56061
70453,46066
473,46066
204509,56061
144255,46066
57559,31837
220177,56061
198373,31837
180,46066
88685,46066
208083,56061
231628,56061
100476,46066
220866,31920
240642,72131
202076,56061
100460,46066
226062,72101
153133,126939
226300,32200
36859,36861
70256,36861
82537,36861
100209,36861
117992,36861
95099,130184
94711,36861
138675,36861
210255,56882
226967,130184
210660,56900
95489,36861
57068,57084
154491,36861
72526,72537
56061,56071
66682,56071
223727,56071
217079,56071
431,39964
106481,39964
106602,39964
108724,39964
126664,39964
91101,39964
193798,57594
136216,39964
1040,32767
29153,39964
29190,39964
26,39964
160532,39964
81358,39964
95489,39964
126669,39964
107273,72653
197408,72653
211876,72653
209466,59522
869,32767
224036,39964
65032,32767
103194,32767
107529,32767
57090,57111
96918,32767
103217,32767
204300,57111
38970,32767
194827,57203
206,32767
57697,57709
229400,57111
230595,32767
57203,57209
200214,57831
219401,57831
189409,57136
194891,57136
194900,57136
192936,57799
243039,57799
194816,57209
194842,57209
57203,57221
196463,57209
57227,57221
57203,57227
69366,57227
65448,65498
194816,57227
194842,57227
200029,57227
69366,57221
207667,57978
70377,65498
197383,73253
197408,73253
107186,65498
70404,65498
209008,58280
77090,77110
201942,59808
249503,59808
236591,58674
105324,77110
114419,77110
65925,77110
195508,77110
197903,58196
201484,58196
235701,60345
208578,58196
213541,58196
133543,126227
231493,59125
243190,119531
201672,60378
209887,60378
217066,60378
85809,126227
166261,126227
229202,60521
213706,59080
208061,59420
236239,62811
232574,60465
233883,60662
198143,60583
216873,60583
224289,62900
60662,60679
215052,63211
201709,60762
207741,60762
194842,60986
194038,62839
194046,62839
209341,62839
243039,62839
194778,60902
240756,63472
200779,60986
238404,63168
246443,61000
205625,63518
57209,63269
57227,63269
193798,63420
194842,63269
224127,73348
63518,63627
198014,63627
57209,63302
201406,63302
73803,73837
208557,61545
244248,61545
98028,98048
210599,73474
65448,65499
107186,65499
122592,65499
10859,10862
193576,73837
24142,10862
217066,61731
217079,61731
884,10862
212201,73837
713,10862
239661,61731
246962,61731
216873,73837
59248,10862
70288,90407
99671,10862
107062,10862
210052,61100
239588,61100
209466,61627
197286,74093
222840,74003
70450,10862
140647,10862
140869,10862
107096,10862
215350,74195
82095,10862
536,10862
91371,10862
226528,74250
105079,10862
164035,10862
164161,10862
164501,10862
95489,10862
194533,62051
226552,74250
14912,10862
74404,74433
69279,69309
87264,69309
33405,69309
69300,69309
104067,69309
171461,10862
114321,10862
24098,10862
172308,10862
235701,74433
101756,10862
218304,74287
238731,74433
5337,10862
238731,74459
41127,10862
176402,10862
101708,10862
28546,10862
214280,62277
198673,74404
18105,81509
200262,74404
198715,74404
236352,74404
177802,10862
70460,10862
199380,10862
193576,73803
91392,81509
109216,81509
204910,62451
195432,74815
214089,74671
238239,74873
57111,74949
211975,74987
196383,74949
204300,74949
229400,74949
194510,76434
232574,76764
213541,74987
112814,88083
214241,154086
187754,75171
225248,76434
194501,76434
194492,76434
205458,75337
231673,75171
20710,151695
88083,88110
110525,88110
236808,88110
198394,63825
18105,81546
114216,81546
236375,81546
82081,82123
92280,82123
93633,82123
97004,82123
209484,63825
86346,82123
225334,65377
108906,82123
83126,82123
118694,82123
105476,82123
201987,82123
104766,39062
122364,39062
123420,39062
248103,65377
237494,82123
224557,74525
39087,39062
235701,74525
83569,39062
25678,25742
192936,71082
92144,25742
1405,25742
91737,25742
165512,39062
870,39062
205490,79610
200123,71082
233345,71082
25690,25742
202839,77325
99407,25742
139127,25742
136557,25742
18346,25742
215052,77325
105324,77090
231906,25742
82427,82437
238171,82437
105122,119913
87862,144810
194924,77245
211975,77245
194953,77245
199758,77245
219669,80138
228204,80138
232574,79959
245326,78077
224395,78639
227808,77171
242284,77171
208289,79903
244399,79903
109781,80461
247251,78639
162623,144810
162129,144810
243959,80648
59325,144810
108781,144810
139381,144810
238793,79061
232364,63709
233464,78824
220611,80729
211876,64006
107422,101597
196614,101597
238872,79061
206520,64372
63908,63946
82920,82930
84562,82930
93321,82930
219493,79338
117166,64562
113483,82930
200732,65259
213808,64817
92978,93028
93029,93028
214570,66222
237700,65713
15935,84269
211876,65032
244861,121986
105193,84269
41516,84269
84280,84269
109583,84269
208083,84269
105990,83096
198113,65770
129680,129694
231270,66180
5312,145454
73879,132617
59654,59686
25932,88289
120853,59686
219886,66554
88384,88289
105827,88289
66682,66699
194046,66699
66708,66721
226774,66699
198830,66699
231305,66708
206520,66721
231270,67501
189409,69151
201990,67347
238022,67347
207569,120175
107829,70256
201942,70256
200029,69151
210329,70256
215052,69151
211186,70256
239141,67898
225360,70256
120277,120310
89706,2370
247305,120310
196870,2370
212880,2370
212870,69706
237406,191
118579,1561
84952,84967
209944,120485
199991,68266
188767,277
209301,68266
200015,68266
55214,15886
247822,277
62394,2508
213107,68359
62839,2508
67846,2508
222341,68359
209021,68510
224676,2508
238022,2508
78077,7882
71082,68743
245326,7882
196324,68882
197903,68882
201484,68882
233015,56251
208015,68882
196341,68882
193671,69524
208927,69018
206007,69279
230314,70073
201406,69630
209456,69748
227808,70377
233411,70229
227888,70645
201890,70877
70645,70692
195255,70692
209341,70692
227888,70692
244973,70692
108724,29177
108726,29177
64251,29177
1541,29177
192936,71389
29202,29177
114321,29177
235619,71143
248080,71143
206151,71051
249176,71051
139821,162536
94710,95471
132880,95471
1587,95471
138643,95471
130918,95471
241473,95471
82387,82394
86902,82394
110853,82394
34475,82394
159330,82394
99324,82394
90569,82394
20710,138491
166781,162536
133600,162536
25688,162536
166843,162536
111898,83126
203077,83126
201987,83126
2685,99407
221177,83126
107062,99407
243164,83126
208141,83126
123865,92857
1701,99407
47909,99407
1405,99407
138943,99407
47959,99407
152402,99407
152406,99407
153875,99407
136572,99407
163576,99407
163749,99407
25692,99407
25741,99407
162262,99407
136557,99407
203494,99407
241473,99407
249084,99407
205625,31875
208289,31875
244399,31875
88681,88682
88693,88682
108405,78419
207807,78419
207814,78419
13045,221
14591,221
19397,221
201833,84952
14603,221
56783,159
215350,159
58146,221
221753,159
193146,221
25678,472
94091,94138
109975,472
102198,94138
85921,94138
221394,472
1003,8
114105,94138
31024,2411
860,2411
72537,2411
69018,14075
69054,14075
433,14075
70436,14075
106531,14075
111084,14075
111649,14075
70452,14075
115436,14075
81811,2411
2159,2411
203636,2411
232047,2411
504,2411
116617,14075
74949,8
122996,14075
2537,8
111670,14075
25678,535
50151,8
1040,535
70441,14075
1162,8
95333,14075
669,535
65032,535
95332,14075
1125,8
136014,14075
70767,535
85595,85626
197748,535
198373,232
214347,232
70409,14075
92363,14075
148404,14075
152076,14075
82083,14075
82224,14075
159026,14075
139127,164642
119551,14075
170231,14075
85349,14075
433,95099
138200,14075
82127,14075
93132,14075
195210,14075
189301,4852
215421,14075
200262,4064
203281,4064
219158,4064
200307,4064
199991,4852
210752,4852
192999,3169
199957,3169
228027,4852
200564,3169
208647,3169
25678,25702
82224,25702
236748,4852
206678,8701
200589,3169
199954,3169
200015,4852
245484,4852
110828,110854
236692,3169
236748,3169
238523,3169
238404,3169
242234,3169
194264,3169
62051,3308
73913,3308
89720,110854
194533,3308
89719,110854
230399,3308
114047,114049
86258,86323
83126,86323
105467,86323
194995,86323
138753,138766
208121,86323
207814,86323
206655,17763
81428,81470
240048,123901
207659,20869
207667,20869
90042,90065
25678,25751
140827,25751
144086,25751
90068,90065
90048,90065
102999,25751
102649,90065
206436,90065
207683,4704
69054,70441
70452,70441
115436,70441
122996,70441
81568,70441
148404,70441
206436,70441
103291,91127
125992,126023
16684,126023
101756,126023
85344,85381
89706,89717
89720,89717
232449,89717
165907,151246
105052,151246
181497,151246
18407,96922
17723,96922
196884,120758
206108,120758
102643,102649
111389,102649
108271,102649
90068,102649
91121,91127
91113,91127
209542,91127
209605,91127
92363,148404
25678,1405
59654,13332
203494,13332
111994,1405
64244,29157
70456,1405
108724,29157
230,1405
70450,29157
90068,29157
237367,85746
152402,1405
82083,29157
152406,1405
69018,69054
95088,29157
94138,29157
82109,29157
84292,29157
124950,124955
111084,69054
88598,29157
116617,69054
29202,29157
206436,69054
129176,29157
215421,69054
82920,82942
140395,29157
29197,29157
9294,1470
10656,1470
11073,1470
14932,1470
19168,1470
25052,1470
1003,1470
1002,1470
232047,67092
759,1470
824,1470
65770,1470
66682,1470
198798,1470
230314,1470
231025,1470
232022,1470
85344,85349
116617,85349
124950,85349
127731,85349
134868,85349
98346,85349
136014,85349
70409,85349
70453,85349
148404,85349
16677,85349
111086,85349
92978,93029
412,40212
1054,40212
100188,40212
51138,40212
142552,40212
147009,40212
10376,40212
100175,40212
199663,40212
223368,40212
119541,82127
134868,82127
98346,82127
70409,82127
70453,82127
90048,82127
148404,82127
84966,82127
111086,82127
215421,82127
107483,93281
113928,93769
246962,67092
110423,170969
87918,87938
84523,87938
33401,87938
152148,87938
82701,87938
126023,170969
433,95097
16675,16684
29178,95097
25678,16684
98346,95097
148404,95097
82083,95097
95088,95097
95323,95333
3721,3746
12313,3746
85402,3746
148266,3746
244373,3746
57245,57254
106531,95333
111084,95333
25690,162262
88592,139786
142963,139786
25720,139786
90065,139786
214531,139786
136557,162262
120800,120832
238628,120800
81906,81906
95323,95326
122399,95326
224878,121004
203791,81823
201653,81823
108906,93633
83126,93633
105476,93633
201987,93633
237367,93633
237729,93633
206108,81906
142552,134408
16953,16963
19284,16963
32767,16963
84946,16963
100175,134408
103217,16963
115470,90787
206,16963
57254,160053
95378,95405
120209,90787
223368,16078
78419,69813
108034,82081
114336,82081
230426,82081
203712,82081
230439,82081
113748,69813
199380,82427
207814,69813
233115,82537
107602,82387
238171,82387
87794,87821
82655,82701
87733,70436
111084,70436
84562,82701
82930,82701
82700,82701
84523,82701
1036,33700
33401,82701
117363,82701
671,33700
99717,82701
106941,82706
84506,70450
5312,70450
82095,70450
235013,82655
91365,91371
236808,102828
96626,135776
232467,83200
158510,135776
82408,135776
89366,89443
95378,89443
101882,89443
110017,89443
95405,89443
83517,83477
1547,134496
85142,85167
83477,83517
88595,88598
88628,88598
215470,88598
110443,83793
110454,83793
237294,83793
86131,85167
110293,85167
105990,83676
2632,85167
205989,83676
221177,83676
231673,550
106462,83743
114186,83743
246084,83743
232467,83743
735,2490
218527,2490
122898,84050
60465,2344
68721,334
189559,334
205127,334
231295,334
9719,1912
11926,1912
608,1912
60378,1912
66959,1912
209755,1912
220388,1912
235920,1912
448,1912
194424,413
62277,9024
212614,9024
214280,9024
217780,9024
18467,1096
93207,1096
216769,1096
32859,1341
197903,1341
85396,85411
90881,85411
106711,85411
109361,85411
201560,85411
246094,85411
236022,85411
10559,10598
56061,10598
58196,10598
106411,10598
194046,10598
199489,121596
233914,12474
217873,13520
89456,142942
217879,13520
9832,9868
210052,57539
12360,2373
14362,2373
21008,2373
27587,2373
863,2373
56900,2373
56941,2373
243794,728
202358,2373
210660,2373
206520,574
227388,2373
199954,2373
221461,121287
200779,1798
6360,473
211106,122171
244222,122171
74987,2276
193345,2276
211975,2276
213541,2276
220611,2276
11697,523
8146,560
862,523
72653,523
73253,523
562,473
874,560
122266,473
107273,523
227808,560
197408,523
10211,545
11926,610
66682,610
198755,610
229462,560
28103,545
237435,560
13520,565
617,545
563,545
23234,565
195104,2351
106411,565
